date,sma30,sma60,hashribbons
2014-02-02,15873.28,12395.39,Up
2014-02-03,16199.85,12624.75,Up
2014-02-04,16371.47,12815.47,Up
2014-02-05,16625.06,13046.57,Up
2014-02-06,16999.59,13327.56,Up
2014-02-07,17219.23,13561.04,Up
2014-02-08,17523.24,13832.13,Up
2014-02-09,17683.13,14007.67,Up
2014-02-10,17867.16,14223.81,Up
2014-02-11,18092.98,14449.05,Up
2014-02-12,18378.55,14686.63,Up
2014-02-13,18671.35,14940.01,Up
2014-02-14,18955.38,15203.56,Up
2014-02-15,19219.07,15456.93,Up
2014-02-16,19617.89,15731.94,Up
2014-02-17,19905.72,15963.75,Up
2014-02-18,20249.86,16252.43,Up
2014-02-19,20708.77,16627.48,Up
2014-02-20,21134.41,16921.07,Up
2014-02-21,21353.3,17147.88,Up
2014-02-22,21761.88,17449.24,Up
2014-02-23,22021.72,17726.35,Up
2014-02-24,22412.39,18045.47,Up
2014-02-25,22694.73,18282.9,Up
2014-02-26,23016.38,18613.22,Up
2014-02-27,23431.47,18936.31,Up
2014-02-28,23916.45,19285.81,Up
2014-03-01,24187.12,19561.02,Up
2014-03-02,24403.41,19803.04,Up
2014-03-03,24652.11,20113.83,Up
2014-03-04,24918.04,20395.66,Up
2014-03-05,25246.4,20723.13,Up
2014-03-06,25714.97,21043.22,Up
2014-03-07,26073.76,21349.41,Up
2014-03-08,26345.42,21672.51,Up
2014-03-09,26803.91,22011.57,Up
2014-03-10,26955.44,22239.34,Up
2014-03-11,27418.22,22550.68,Up
2014-03-12,27891.34,22879.25,Up
2014-03-13,28314.84,23203.91,Up
2014-03-14,28478.34,23428.44,Up
2014-03-15,28867.2,23769.27,Up
2014-03-16,29241.85,24098.61,Up
2014-03-17,29563.44,24391.26,Up
2014-03-18,29742.12,24680.01,Up
2014-03-19,30065.16,24985.44,Up
2014-03-20,30466.43,25358.15,Up
2014-03-21,30739.22,25724.0,Up
2014-03-22,31018.6,26076.5,Up
2014-03-23,31737.49,26545.4,Up
2014-03-24,32140.62,26951.25,Up
2014-03-25,32571.95,27296.84,Up
2014-03-26,32900.6,27656.5,Up
2014-03-27,33500.98,28097.86,Up
2014-03-28,33990.38,28503.38,Up
2014-03-29,34467.34,28949.41,Up
2014-03-30,34591.3,29253.88,Up
2014-03-31,35174.19,29680.65,Up
2014-04-01,35707.7,30055.56,Up
2014-04-02,36406.34,30529.22,Up
2014-04-03,37156.72,31037.38,Up
2014-04-04,37788.18,31517.3,Up
2014-04-05,38279.01,31996.99,Up
2014-04-06,38760.65,32417.21,Up
2014-04-07,39229.64,32787.53,Up
2014-04-08,39456.7,33130.31,Up
2014-04-09,40147.23,33551.34,Up
2014-04-10,40656.79,34037.51,Up
2014-04-11,41219.79,34555.57,Up
2014-04-12,41716.54,35015.69,Up
2014-04-13,42676.13,35577.23,Up
2014-04-14,43471.19,36169.2,Up
2014-04-15,44112.46,36677.15,Up
2014-04-16,44590.92,37077.18,Up
2014-04-17,45341.92,37542.02,Up
2014-04-18,46065.33,38065.25,Up
2014-04-19,46657.46,38561.95,Up
2014-04-20,47405.92,39072.57,Up
2014-04-21,48186.12,39602.36,Up
2014-04-22,48459.85,40098.67,Up
2014-04-23,49031.35,40585.98,Up
2014-04-24,49474.98,41023.46,Up
2014-04-25,50260.5,41580.55,Up
2014-04-26,50710.15,42105.57,Up
2014-04-27,51313.4,42651.89,Up
2014-04-28,51619.26,43043.3,Up
2014-04-29,52457.22,43524.26,Up
2014-04-30,52780.15,43977.17,Up
2014-05-01,53694.79,44701.24,Up
2014-05-02,54194.85,45300.59,Up
2014-05-03,54384.95,45770.84,Up
2014-05-04,54769.04,46278.61,Up
2014-05-05,54841.58,46560.29,Up
2014-05-06,55882.33,47321.49,Up
2014-05-07,56459.07,47844.36,Up
2014-05-08,57314.25,48385.48,Up
2014-05-09,57935.42,49041.33,Up
2014-05-10,58736.75,49696.77,Up
2014-05-11,59038.16,50128.97,Up
2014-05-12,59684.31,50700.43,Up
2014-05-13,60164.62,51420.37,Up
2014-05-14,60408.05,51939.62,Up
2014-05-15,61071.09,52591.78,Up
2014-05-16,62114.06,53352.49,Up
2014-05-17,62872.79,54107.35,Up
2014-05-18,63545.82,54805.58,Up
2014-05-19,64171.74,55414.6,Up
2014-05-20,64709.97,56057.94,Up
2014-05-21,65299.8,56742.96,Up
2014-05-22,66042.22,57251.03,Up
2014-05-23,66554.74,57793.05,Up
2014-05-24,67274.88,58374.93,Up
2014-05-25,67959.59,59110.04,Up
2014-05-26,68812.04,59761.1,Up
2014-05-27,69121.44,60217.42,Up
2014-05-28,70291.68,60955.47,Up
2014-05-29,70735.07,61596.15,Up
2014-05-30,71812.11,62296.13,Up
2014-05-31,72025.59,62860.19,Up
2014-06-01,72923.04,63558.95,Up
2014-06-02,74384.24,64384.6,Up
2014-06-03,75466.25,65117.64,Up
2014-06-04,76944.92,65893.25,Up
2014-06-05,77049.51,66465.92,Up
2014-06-06,77649.38,67054.23,Up
2014-06-07,78454.89,67884.57,Up
2014-06-08,78850.49,68392.95,Up
2014-06-09,79516.38,69126.57,Up
2014-06-10,80754.52,69896.34,Up
2014-06-11,81319.93,70502.12,Up
2014-06-12,82294.04,71229.33,Up
2014-06-13,83268.87,71838.46,Up
2014-06-14,84227.84,72649.46,Up
2014-06-15,85273.87,73693.97,Up
2014-06-16,86398.3,74635.54,Up
2014-06-17,87459.48,75502.65,Up
2014-06-18,88457.3,76314.52,Up
2014-06-19,89586.04,77148.0,Up
2014-06-20,91167.98,78233.89,Up
2014-06-21,92793.92,79418.07,Up
2014-06-22,94388.71,80471.73,Up
2014-06-23,95848.55,81561.71,Up
2014-06-24,97253.02,82606.31,Up
2014-06-25,98687.16,83749.6,Up
2014-06-26,100145.53,84633.49,Up
2014-06-27,101612.17,85951.92,Up
2014-06-28,103229.3,86982.19,Up
2014-06-29,104377.67,88094.89,Up
2014-06-30,105509.49,88767.54,Up
2014-07-01,106184.06,89553.55,Up
2014-07-02,106658.26,90521.25,Up
2014-07-03,107448.07,91457.16,Up
2014-07-04,108938.35,92941.64,Up
2014-07-05,110497.79,93773.65,Up
2014-07-06,111747.28,94698.33,Up
2014-07-07,112908.02,95681.45,Up
2014-07-08,114438.89,96644.69,Up
2014-07-09,116026.04,97771.21,Up
2014-07-10,116925.15,98839.83,Up
2014-07-11,118428.43,99874.18,Up
2014-07-12,119461.65,100877.85,Up
2014-07-13,120882.53,102075.7,Up
2014-07-14,121293.03,102760.43,Up
2014-07-15,122159.2,103716.53,Up
2014-07-16,122633.43,104515.86,Up
2014-07-17,123989.92,105724.7,Up
2014-07-18,125468.46,106962.88,Up
2014-07-19,126827.67,108206.85,Up
2014-07-20,127131.05,109149.51,Up
2014-07-21,127434.43,110114.17,Up
2014-07-22,127498.21,110943.46,Up
2014-07-23,127766.13,111807.34,Up
2014-07-24,127680.18,112466.6,Up
2014-07-25,128230.5,113458.83,Up
2014-07-26,128576.12,114360.83,Up
2014-07-27,128931.63,115271.9,Up
2014-07-28,129528.61,116378.96,Up
2014-07-29,130112.85,117245.26,Up
2014-07-30,131774.22,118641.85,Up
2014-07-31,132848.88,119516.47,Up
2014-08-01,133905.21,120281.73,Up
2014-08-02,135092.08,121270.07,Up
2014-08-03,135247.09,122092.72,Up
2014-08-04,134985.05,122741.42,Up
2014-08-05,135219.02,123483.15,Up
2014-08-06,136130.38,124519.2,Up
2014-08-07,136917.56,125678.23,Up
2014-08-08,137414.0,126720.02,Up
2014-08-09,139211.59,128068.37,Up
2014-08-10,140650.65,129539.54,Up
2014-08-11,142216.72,130839.19,Up
2014-08-12,143308.94,132095.73,Up
2014-08-13,144171.24,132732.13,Up
2014-08-14,145488.33,133823.76,Up
2014-08-15,146745.94,134689.68,Up
2014-08-16,146970.36,135480.14,Up
2014-08-17,147587.09,136527.77,Up
2014-08-18,148975.56,137901.61,Up
2014-08-19,150828.73,138979.89,Up
2014-08-20,153053.46,140243.95,Up
2014-08-21,155493.6,141495.9,Up
2014-08-22,157502.74,142634.43,Up
2014-08-23,159795.61,143737.9,Up
2014-08-24,160842.35,144536.42,Up
2014-08-25,162095.11,145335.61,Up
2014-08-26,164180.37,146556.0,Up
2014-08-27,166200.74,147864.67,Up
2014-08-28,168410.19,149261.52,Up
2014-08-29,169787.04,150780.63,Up
2014-08-30,172196.86,152522.87,Up
2014-08-31,174798.11,154351.66,Up
2014-09-01,175918.67,155505.38,Up
2014-09-02,177818.59,156532.84,Up
2014-09-03,181525.61,158255.33,Up
2014-09-04,184515.36,159867.19,Up
2014-09-05,186013.91,161072.15,Up
2014-09-06,189181.94,163049.75,Up
2014-09-07,191104.03,164259.01,Up
2014-09-08,191698.78,165455.19,Up
2014-09-09,192547.88,166599.27,Up
2014-09-10,193733.47,167975.1,Up
2014-09-11,195771.44,169540.19,Up
2014-09-12,198030.29,171100.77,Up
2014-09-13,200503.35,172995.84,Up
2014-09-14,202918.78,174832.36,Up
2014-09-15,205563.06,176266.71,Up
2014-09-16,208457.6,178022.34,Up
2014-09-17,211178.18,180076.87,Up
2014-09-18,213720.05,182274.39,Up
2014-09-19,215494.93,184274.2,Up
2014-09-20,217674.99,186584.3,Up
2014-09-21,219578.01,188540.37,Up
2014-09-22,221481.18,190638.4,Up
2014-09-23,223126.82,191984.58,Up
2014-09-24,225424.62,193759.86,Up
2014-09-25,227299.05,195739.71,Up
2014-09-26,228317.91,197259.32,Up
2014-09-27,229178.73,198794.46,Up
2014-09-28,229928.35,199857.7,Up
2014-09-29,230605.88,201401.37,Up
2014-09-30,231917.78,203357.95,Up
2014-10-01,234638.96,205278.82,Up
2014-10-02,235883.82,206851.21,Up
2014-10-03,236588.27,209056.94,Up
2014-10-04,238252.13,211383.74,Up
2014-10-05,241368.35,213691.13,Up
2014-10-06,242479.81,215830.88,Up
2014-10-07,243131.34,217117.68,Up
2014-10-08,244857.15,218277.96,Up
2014-10-09,246748.36,219648.12,Up
2014-10-10,248602.7,221168.09,Up
2014-10-11,249228.21,222499.82,Up
2014-10-12,250812.9,224421.6,Up
2014-10-13,251445.16,225974.26,Up
2014-10-14,251291.44,227105.11,Up
2014-10-15,252239.71,228901.38,Up
2014-10-16,252371.41,230414.5,Up
2014-10-17,251413.7,231295.94,Up
2014-10-18,252077.97,232899.01,Up
2014-10-19,251339.68,233417.3,Up
2014-10-20,250586.25,234130.62,Up
2014-10-21,251353.95,235465.98,Up
2014-10-22,252271.93,236876.55,Up
2014-10-23,253783.42,238455.12,Up
2014-10-24,255553.56,240489.09,Up
2014-10-25,256086.19,241692.62,Up
2014-10-26,255843.56,242080.74,Up
2014-10-27,257628.3,243403.52,Up
2014-10-28,258390.58,244159.46,Up
2014-10-29,259764.5,245185.19,Up
2014-10-30,261113.9,246515.84,Up
2014-10-31,263421.75,249030.36,Up
2014-11-01,264976.76,250430.29,Up
2014-11-02,265833.77,251211.02,Up
2014-11-03,267066.11,252659.12,Up
2014-11-04,267019.54,254193.94,Up
2014-11-05,266714.77,254597.29,Up
2014-11-06,269124.61,256127.97,Up
2014-11-07,270697.62,257777.38,Up
2014-11-08,272211.2,259479.78,Up
2014-11-09,273064.83,260833.77,Up
2014-11-10,274359.59,261793.9,Up
2014-11-11,274241.12,262527.01,Up
2014-11-12,274897.88,263171.52,Up
2014-11-13,276757.39,264024.41,Up
2014-11-14,278105.51,265172.61,Up
2014-11-15,278708.9,265540.16,Up
2014-11-16,280316.53,265865.11,Up
2014-11-17,280254.43,266166.2,Up
2014-11-18,282669.62,267004.65,Up
2014-11-19,284139.33,267362.79,Up
2014-11-20,284480.71,267917.33,Up
2014-11-21,283739.55,268005.74,Up
2014-11-22,285097.57,269440.5,Up
2014-11-23,285099.04,270326.3,Up
2014-11-24,285672.92,270879.55,Up
2014-11-25,287033.98,271438.77,Up
2014-11-26,286701.56,272164.93,Up
2014-11-27,287888.46,273139.52,Up
2014-11-28,288529.11,274146.8,Up
2014-11-29,288876.33,274995.12,Up
2014-11-30,288350.56,275886.16,Up
2014-12-01,287550.71,276263.73,Up
2014-12-02,288321.03,277077.4,Up
2014-12-03,285933.77,276499.94,Up
2014-12-04,285952.69,276486.11,Up
2014-12-05,287352.2,277033.48,Up
2014-12-06,286328.26,277726.44,Up
2014-12-07,284837.61,277767.61,Up
2014-12-08,285602.91,278907.05,Up
2014-12-09,285172.93,279118.88,Up
2014-12-10,285006.12,279682.85,Up
2014-12-11,286352.0,280296.56,Up
2014-12-12,286052.6,280475.24,Up
2014-12-13,286215.91,281486.65,Up
2014-12-14,285457.15,281781.33,Up
2014-12-15,285617.12,282163.01,Up
2014-12-16,285253.43,282784.98,Up
2014-12-17,284189.8,282222.11,Up
2014-12-18,282494.92,282582.27,Down
2014-12-19,282036.59,283087.96,Down
2014-12-20,281582.44,283031.58,Down
2014-12-21,281732.08,282735.82,Down
2014-12-22,282170.95,283634.26,Down
2014-12-23,282495.8,283797.42,Down
2014-12-24,282682.91,284177.91,Down
2014-12-25,284198.59,285616.28,Down
2014-12-26,284988.09,285844.83,Down
2014-12-27,285510.48,286699.47,Down
2014-12-28,286676.92,287603.01,Down
2014-12-29,286915.45,287895.89,Down
2014-12-30,286447.56,287399.06,Down
2014-12-31,288002.54,287776.62,Up
2015-01-01,289101.29,288711.16,Up
2015-01-02,292522.83,289228.3,Up
2015-01-03,293753.57,289853.13,Up
2015-01-04,294994.8,291173.5,Up
2015-01-05,296418.11,291373.19,Up
2015-01-06,298705.33,291771.47,Up
2015-01-07,297327.55,291465.23,Up
2015-01-08,297813.32,291493.13,Up
2015-01-09,297761.4,291383.76,Up
2015-01-10,297849.41,292100.7,Up
2015-01-11,298940.21,292496.4,Up
2015-01-12,298973.11,292594.51,Up
2015-01-13,298879.24,292168.19,Up
2015-01-14,300096.87,292856.99,Up
2015-01-15,301619.08,293436.26,Up
2015-01-16,303360.65,293775.23,Up
2015-01-17,304981.29,293738.11,Up
2015-01-18,307171.8,294604.19,Up
2015-01-19,308902.69,295242.57,Up
2015-01-20,308869.96,295301.02,Up
2015-01-21,309003.71,295587.33,Up
2015-01-22,309032.75,295764.27,Up
2015-01-23,308064.16,295373.54,Up
2015-01-24,306914.39,295556.49,Up
2015-01-25,306084.05,295536.07,Up
2015-01-26,305399.44,295454.96,Up
2015-01-27,304933.49,295805.21,Up
2015-01-28,305426.77,296171.11,Up
2015-01-29,306426.14,296436.85,Up
2015-01-30,305627.84,296815.19,Up
2015-01-31,305869.0,297485.15,Up
2015-02-01,305357.88,298940.36,Up
2015-02-02,305322.34,299537.95,Up
2015-02-03,302424.91,298709.85,Up
2015-02-04,302793.43,299605.77,Up
2015-02-05,303027.26,300866.29,Up
2015-02-06,305704.26,301515.91,Up
2015-02-07,306678.86,302246.09,Up
2015-02-08,306278.34,302019.87,Up
2015-02-09,307732.49,302790.95,Up
2015-02-10,307901.89,303421.05,Up
2015-02-11,309829.01,304401.06,Up
2015-02-12,309341.51,304110.37,Up
2015-02-13,309531.4,304814.13,Up
2015-02-14,310315.41,305967.24,Up
2015-02-15,310500.49,306930.57,Up
2015-02-16,312010.7,308496.0,Up
2015-02-17,311838.7,309505.25,Up
2015-02-18,313648.37,311275.53,Up
2015-02-19,317278.79,313074.37,Up
2015-02-20,318061.19,313532.45,Up
2015-02-21,318685.04,313858.9,Up
2015-02-22,320795.5,314429.83,Up
2015-02-23,322599.57,314756.98,Up
2015-02-24,323470.87,314777.46,Up
2015-02-25,326517.14,315958.29,Up
2015-02-26,327537.04,316235.27,Up
2015-02-27,328079.34,316753.05,Up
2015-02-28,327848.07,317137.1,Up
2015-03-01,329240.21,317434.03,Up
2015-03-02,330109.87,317989.44,Up
2015-03-03,331731.81,318544.84,Up
2015-03-04,331687.78,318505.06,Up
2015-03-05,333213.36,317819.13,Up
2015-03-06,333788.17,318290.8,Up
2015-03-07,333744.14,318385.7,Up
2015-03-08,333751.13,319727.7,Up
2015-03-09,334193.85,320436.36,Up
2015-03-10,337111.79,321695.06,Up
2015-03-11,337860.84,322796.66,Up
2015-03-12,337548.37,322725.13,Up
2015-03-13,337383.45,323606.23,Up
2015-03-14,338912.56,324127.03,Up
2015-03-15,339395.83,324463.61,Up
2015-03-16,338533.46,324424.43,Up
2015-03-17,338279.89,324390.19,Up
2015-03-18,338738.74,325374.72,Up
2015-03-19,338529.49,325184.09,Up
2015-03-20,336915.71,325282.04,Up
2015-03-21,336554.42,326916.6,Up
2015-03-22,336066.91,327064.05,Up
2015-03-23,336831.41,327758.23,Up
2015-03-24,339078.31,329936.91,Up
2015-03-25,340634.34,331616.96,Up
2015-03-26,342112.25,332791.56,Up
2015-03-27,343049.93,334783.53,Up
2015-03-28,342903.35,335220.19,Up
2015-03-29,342989.11,335534.23,Up
2015-03-30,342996.92,335422.49,Up
2015-03-31,343778.73,336509.47,Up
2015-04-01,341774.72,335942.29,Up
2015-04-02,342402.69,337067.25,Up
2015-04-03,342874.86,337281.32,Up
2015-04-04,344507.75,338860.55,Up
2015-04-05,345094.67,339441.42,Up
2015-04-06,344588.34,339166.24,Up
2015-04-07,344930.24,339340.68,Up
2015-04-08,343855.22,339024.54,Up
2015-04-09,342806.97,339959.38,Up
2015-04-10,343158.27,340509.55,Up
2015-04-11,344333.89,340941.13,Up
2015-04-12,343347.5,340365.47,Up
2015-04-13,345834.05,342373.31,Up
2015-04-14,346804.02,343099.92,Up
2015-04-15,345876.14,342204.8,Up
2015-04-16,347123.66,342701.77,Up
2015-04-17,345423.29,342081.01,Up
2015-04-18,346618.98,342574.23,Up
2015-04-19,347659.23,342287.47,Up
2015-04-20,347941.69,342248.06,Up
2015-04-21,348860.79,342463.85,Up
2015-04-22,349627.59,343229.5,Up
2015-04-23,346491.27,342784.79,Up
2015-04-24,343733.12,342183.73,Up
2015-04-25,345135.49,343623.87,Up
2015-04-26,343258.46,343154.19,Up
2015-04-27,342609.66,342756.5,Down
2015-04-28,342836.06,342912.59,Down
2015-04-29,341862.82,342429.87,Down
2015-04-30,340822.52,342300.62,Down
2015-05-01,342280.1,342027.41,Up
2015-05-02,341026.81,341714.75,Down
2015-05-03,340850.62,341862.74,Down
2015-05-04,339111.71,341809.73,Down
2015-05-05,339233.65,342164.16,Down
2015-05-06,341620.31,343104.33,Down
2015-05-07,340297.8,342614.02,Down
2015-05-08,341897.99,342876.61,Down
2015-05-09,341184.86,341995.91,Down
2015-05-10,338915.0,341036.63,Down
2015-05-11,339917.76,342125.83,Down
2015-05-12,341272.15,342309.83,Down
2015-05-13,341279.77,343556.91,Down
2015-05-14,341229.34,344016.68,Down
2015-05-15,342838.5,344357.32,Down
2015-05-16,341952.54,344538.1,Down
2015-05-17,345304.19,345363.74,Down
2015-05-18,344987.87,345803.43,Down
2015-05-19,343773.35,345716.29,Down
2015-05-20,343350.91,345646.3,Down
2015-05-21,343816.1,346338.45,Down
2015-05-22,342985.32,346306.46,Down
2015-05-23,341787.41,344139.34,Down
2015-05-24,343812.58,343772.85,Up
2015-05-25,342356.62,343746.06,Down
2015-05-26,342642.22,342950.34,Down
2015-05-27,342994.81,342802.24,Up
2015-05-28,341599.89,342217.98,Down
2015-05-29,344035.38,342949.1,Up
2015-05-30,344462.9,342642.71,Up
2015-05-31,344679.74,343479.92,Up
2015-06-01,343491.79,342259.3,Up
2015-06-02,344194.36,342522.49,Up
2015-06-03,345286.94,342199.32,Up
2015-06-04,344248.08,341740.86,Up
2015-06-05,342420.02,342020.17,Up
2015-06-06,345325.14,342811.47,Up
2015-06-07,345232.91,343565.45,Up
2015-06-08,347429.39,344307.12,Up
2015-06-09,349152.73,344033.86,Up
2015-06-10,350006.06,344961.91,Up
2015-06-11,348809.84,345041.0,Up
2015-06-12,347218.27,344249.02,Up
2015-06-13,347598.82,344414.08,Up
2015-06-14,348058.3,345448.4,Up
2015-06-15,349494.56,345723.55,Up
2015-06-16,345535.54,345419.86,Up
2015-06-17,346899.46,345943.67,Up
2015-06-18,349230.94,346502.14,Up
2015-06-19,349608.23,346479.57,Up
2015-06-20,348106.35,345961.22,Up
2015-06-21,347155.92,345070.62,Up
2015-06-22,350696.12,346241.77,Up
2015-06-23,350416.15,347114.37,Up
2015-06-24,351858.01,347107.32,Up
2015-06-25,352727.88,347685.05,Up
2015-06-26,354247.68,348621.24,Up
2015-06-27,354194.21,347897.05,Up
2015-06-28,353300.03,348667.7,Up
2015-06-29,353761.44,349112.17,Up
2015-06-30,353738.35,349209.05,Up
2015-07-01,354380.35,348936.07,Up
2015-07-02,355158.27,349676.32,Up
2015-07-03,357140.06,351213.5,Up
2015-07-04,358463.97,351356.02,Up
2015-07-05,359205.85,350812.93,Up
2015-07-06,359985.99,352655.57,Up
2015-07-07,359205.58,352219.24,Up
2015-07-08,360004.52,353716.95,Up
2015-07-09,358984.53,354068.63,Up
2015-07-10,358264.18,354135.12,Up
2015-07-11,359808.69,354309.27,Up
2015-07-12,360036.68,353627.47,Up
2015-07-13,360024.34,353811.58,Up
2015-07-14,360147.16,354102.73,Up
2015-07-15,361239.1,355366.83,Up
2015-07-16,362863.85,354199.7,Up
2015-07-17,362295.21,354597.34,Up
2015-07-18,362060.52,355645.73,Up
2015-07-19,362820.8,356214.52,Up
2015-07-20,364990.05,356548.2,Up
2015-07-21,365528.32,356342.12,Up
2015-07-22,365963.82,358329.97,Up
2015-07-23,366284.88,358350.51,Up
2015-07-24,367742.87,359800.44,Up
2015-07-25,368406.1,360566.99,Up
2015-07-26,368199.72,361223.7,Up
2015-07-27,370484.98,362339.59,Up
2015-07-28,370705.58,362002.8,Up
2015-07-29,372412.34,363086.89,Up
2015-07-30,372150.53,362944.44,Up
2015-07-31,374179.95,364280.15,Up
2015-08-01,375000.55,365079.41,Up
2015-08-02,374901.63,366020.84,Up
2015-08-03,376059.19,367261.58,Up
2015-08-04,376216.21,367711.03,Up
2015-08-05,372920.84,366453.42,Up
2015-08-06,374339.12,366772.35,Up
2015-08-07,373027.44,366515.98,Up
2015-08-08,376153.89,367569.21,Up
2015-08-09,375947.54,367105.86,Up
2015-08-10,378340.54,369074.62,Up
2015-08-11,381061.46,370549.07,Up
2015-08-12,379538.46,369781.4,Up
2015-08-13,380187.81,370167.49,Up
2015-08-14,379638.83,370438.97,Up
2015-08-15,380261.28,371562.57,Up
2015-08-16,379870.81,371083.01,Up
2015-08-17,380096.99,371078.76,Up
2015-08-18,379545.32,371183.06,Up
2015-08-19,379964.98,372477.51,Up
2015-08-20,382315.08,373921.7,Up
2015-08-21,383689.92,374826.87,Up
2015-08-22,386045.95,376165.41,Up
2015-08-23,383789.9,375766.39,Up
2015-08-24,384545.96,376476.03,Up
2015-08-25,384208.87,376204.3,Up
2015-08-26,385776.15,378130.57,Up
2015-08-27,386311.88,378508.73,Up
2015-08-28,387079.86,379746.1,Up
2015-08-29,389856.62,381003.58,Up
2015-08-30,390261.71,382220.83,Up
2015-08-31,390949.63,382975.09,Up
2015-09-01,391714.33,383307.98,Up
2015-09-02,392498.71,384278.95,Up
2015-09-03,393843.57,385029.89,Up
2015-09-04,396803.85,384862.34,Up
2015-09-05,398290.15,386314.63,Up
2015-09-06,400013.06,386520.25,Up
2015-09-07,400344.94,388249.42,Up
2015-09-08,400780.51,388364.02,Up
2015-09-09,400259.9,389300.22,Up
2015-09-10,402252.26,391656.86,Up
2015-09-11,406161.36,392849.91,Up
2015-09-12,406065.93,393126.87,Up
2015-09-13,407917.18,393778.01,Up
2015-09-14,410299.44,395280.36,Up
2015-09-15,413349.4,396610.11,Up
2015-09-16,413914.62,397005.81,Up
2015-09-17,415298.93,397422.12,Up
2015-09-18,416129.29,398047.13,Up
2015-09-19,415320.57,398817.83,Up
2015-09-20,413496.95,398593.44,Up
2015-09-21,412270.3,399158.13,Up
2015-09-22,415659.32,399724.61,Up
2015-09-23,417258.67,400902.32,Up
2015-09-24,418886.36,401547.62,Up
2015-09-25,420536.21,403156.18,Up
2015-09-26,422672.33,404492.1,Up
2015-09-27,423386.81,405233.34,Up
2015-09-28,423061.86,406459.24,Up
2015-09-29,426683.85,408472.78,Up
2015-09-30,427120.2,409034.92,Up
2015-10-01,428100.91,409907.62,Up
2015-10-02,427622.31,410060.51,Up
2015-10-03,429107.73,411475.65,Up
2015-10-04,430043.75,413423.8,Up
2015-10-05,431587.5,414938.83,Up
2015-10-06,432305.94,416159.5,Up
2015-10-07,431362.43,415853.69,Up
2015-10-08,432634.37,416707.44,Up
2015-10-09,431268.63,415764.26,Up
2015-10-10,431252.65,416752.46,Up
2015-10-11,431052.85,418607.11,Up
2015-10-12,432620.71,419343.32,Up
2015-10-13,432174.65,420045.92,Up
2015-10-14,433145.74,421722.59,Up
2015-10-15,434782.95,424066.18,Up
2015-10-16,435908.53,424911.58,Up
2015-10-17,435931.9,425615.41,Up
2015-10-18,436107.31,426118.3,Up
2015-10-19,440463.44,427892.0,Up
2015-10-20,440791.86,427144.41,Up
2015-10-21,442341.17,427305.74,Up
2015-10-22,441836.05,428747.68,Up
2015-10-23,441333.48,429296.08,Up
2015-10-24,442197.12,430541.74,Up
2015-10-25,441709.96,431123.08,Up
2015-10-26,443802.18,433237.25,Up
2015-10-27,443982.72,433684.76,Up
2015-10-28,443946.09,433503.98,Up
2015-10-29,442374.15,434529.0,Up
2015-10-30,445462.48,436291.34,Up
2015-10-31,445800.45,436950.68,Up
2015-11-01,447677.23,437649.77,Up
2015-11-02,448848.64,438978.19,Up
2015-11-03,449420.22,439731.98,Up
2015-11-04,449991.79,440789.65,Up
2015-11-05,450743.42,441524.68,Up
2015-11-06,452298.8,441830.62,Up
2015-11-07,453870.89,443252.63,Up
2015-11-08,455512.72,443390.67,Up
2015-11-09,454759.99,443006.32,Up
2015-11-10,455108.54,443080.7,Up
2015-11-11,458701.34,445661.02,Up
2015-11-12,462463.01,447318.83,Up
2015-11-13,464604.05,448874.89,Up
2015-11-14,463359.92,449071.44,Up
2015-11-15,466290.26,451099.39,Up
2015-11-16,471446.12,453689.01,Up
2015-11-17,473075.35,454591.33,Up
2015-11-18,473123.32,456793.38,Up
2015-11-19,475049.15,457920.51,Up
2015-11-20,478743.27,460542.22,Up
2015-11-21,482797.62,462316.83,Up
2015-11-22,486532.87,463933.18,Up
2015-11-23,489689.65,465943.39,Up
2015-11-24,492736.92,467223.44,Up
2015-11-25,494026.11,468914.15,Up
2015-11-26,500404.42,472193.57,Up
2015-11-27,502408.2,473177.15,Up
2015-11-28,505429.96,473902.05,Up
2015-11-29,505745.22,475603.85,Up
2015-11-30,510102.75,477951.6,Up
2015-12-01,514443.86,481060.55,Up
2015-12-02,518061.95,483455.3,Up
2015-12-03,519184.19,484302.2,Up
2015-12-04,521631.95,485811.87,Up
2015-12-05,527659.17,489201.29,Up
2015-12-06,531956.64,492127.72,Up
2015-12-07,535544.8,494707.85,Up
2015-12-08,544144.03,499828.38,Up
2015-12-09,550794.2,502777.09,Up
2015-12-10,564045.36,509576.95,Up
2015-12-11,567115.23,512908.29,Up
2015-12-12,570782.22,516622.62,Up
2015-12-13,571936.86,518270.45,Up
2015-12-14,582002.38,522681.15,Up
2015-12-15,588531.02,527410.64,Up
2015-12-16,591019.74,531232.93,Up
2015-12-17,595078.55,534076.95,Up
2015-12-18,601201.56,537162.44,Up
2015-12-19,610673.15,542861.15,Up
2015-12-20,618001.06,548372.17,Up
2015-12-21,622087.67,552442.65,Up
2015-12-22,626547.34,556540.11,Up
2015-12-23,633072.94,561381.3,Up
2015-12-24,635757.14,564247.03,Up
2015-12-25,643007.74,568516.92,Up
2015-12-26,648277.87,574341.15,Up
2015-12-27,663994.35,583201.28,Up
2015-12-28,668818.64,587124.3,Up
2015-12-29,675484.19,590614.71,Up
2015-12-30,681512.29,595807.52,Up
2015-12-31,684811.13,599627.49,Up
2016-01-01,688647.89,603354.92,Up
